year,org_name,org_code,unit_main_code,unit_sub_code,unit_name
2016,Lappeenrannan tekn. yliopisto,01914,,23K300A,Tutkimus- ja innovaatiopalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K301A,Nordi
2016,Lappeenrannan tekn. yliopisto,01914,,23K302A,TBRC
2016,Lappeenrannan tekn. yliopisto,01914,,23K310A,Kansallinen rahoitus
2016,Lappeenrannan tekn. yliopisto,01914,,23K320A,EU-rahoitus
2016,Lappeenrannan tekn. yliopisto,01914,,23K330A,Kumppanuudet ja Venäjätoiminnot
2016,Lappeenrannan tekn. yliopisto,01914,,23K340A,Tutkimuspolitiikka
2016,Lappeenrannan tekn. yliopisto,01914,,23K400A,IS&T
2016,Lappeenrannan tekn. yliopisto,01914,,23K410A,PÄÄT Käyttötuki
2016,Lappeenrannan tekn. yliopisto,01914,,23K420A,PÄÄT Project Office
2016,Lappeenrannan tekn. yliopisto,01914,,23K430A,PÄÄT Palvelutuotanto
2016,Lappeenrannan tekn. yliopisto,01914,,23K440A,PÄÄT AV-palvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K450A,Palvelukehitys
2016,Lappeenrannan tekn. yliopisto,01914,,23K460A,Perusresurssipalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K461A,Tulostus- ja kopiointipalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K462A,AV-palvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K470A,Käyttötukipalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K471A,Hankintapalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K472A,Mikroluokkapalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K473A,Puhelinpalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K480A,Opetusteknologia
2016,Lappeenrannan tekn. yliopisto,01914,,23K490A,PÄÄT Digipaino
2016,Lappeenrannan tekn. yliopisto,01914,,23K500A,HR
2016,Lappeenrannan tekn. yliopisto,01914,,23K600A,Tilapalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K610A,Talouspalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K620A,Kirjanpito
2016,Lappeenrannan tekn. yliopisto,01914,,23K630A,Sisäinen laskenta
2016,Lappeenrannan tekn. yliopisto,01914,,23K640A,Rahoitus ja tarkastustoiminta
2016,Lappeenrannan tekn. yliopisto,01914,,23K680A,Tilapalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K690A,Tilakustannukset
2016,Lappeenrannan tekn. yliopisto,01914,,23K700A,Viestintäpalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K800A,Kansainvälisyys
2016,Lappeenrannan tekn. yliopisto,01914,,23K810A,"Apurahajärjestelmä, LUT"
2016,Lappeenrannan tekn. yliopisto,01914,,23K820A,Opiskelijapalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K830A,Koulutuspalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23K840A,Tietojärjestelmien kehittäminen
2016,Lappeenrannan tekn. yliopisto,01914,,23K850A,Apurahat
2016,Lappeenrannan tekn. yliopisto,01914,,23K860A,Kielikeskus
2016,Lappeenrannan tekn. yliopisto,01914,,23K870A,Opetusteknologia
2016,Lappeenrannan tekn. yliopisto,01914,,23K900A,Yliopistopaino
2016,Lappeenrannan tekn. yliopisto,01914,,23KA00A,LUT tohtorikoulu
2016,Lappeenrannan tekn. yliopisto,01914,,23KB10A,Toiminnan ohjaus ja laadun hallinta
2016,Lappeenrannan tekn. yliopisto,01914,,23KB11A,Toiminnan suunnittelu
2016,Lappeenrannan tekn. yliopisto,01914,,23KB20A,IS&T + Project office
2016,Lappeenrannan tekn. yliopisto,01914,,23KB21A,Front Office
2016,Lappeenrannan tekn. yliopisto,01914,,23KB22A,Back Office
2016,Lappeenrannan tekn. yliopisto,01914,,23KB23A,Yliopistopaino
2016,Lappeenrannan tekn. yliopisto,01914,,23KB40A,Lähipalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23KB50A,Yhteiskirjasto
2016,Lappeenrannan tekn. yliopisto,01914,,23KB51A,LUTin kirjastopalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23KB52A,Saimian kirjastopalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23KB53A,Imatran toimipiste
2016,Lappeenrannan tekn. yliopisto,01914,,23KB54A,"Yk-lisät, Kirjasto"
2016,Lappeenrannan tekn. yliopisto,01914,,23KC10A,"Innovaatiot ja yrittäjyys, yhteiset"
2016,Lappeenrannan tekn. yliopisto,01914,,23KC11A,"Innovaatiot ja yrittäjyys, yk-laskenta"
2016,Lappeenrannan tekn. yliopisto,01914,,23KC20A,Yrittäjyys
2016,Lappeenrannan tekn. yliopisto,01914,,23KC30A,Innovaatiopalvelut
2016,Lappeenrannan tekn. yliopisto,01914,,23KC40A,Täydennyskoulutus
2016,Lappeenrannan tekn. yliopisto,01914,,23KC50A,Urapalvelut
2016,Laurea-ammattikorkeakoulu,02629,,HL,Liiketalous
2016,Laurea-ammattikorkeakoulu,02629,,HS,Turvallisuusala
2016,Laurea-ammattikorkeakoulu,02629,,LAU,Laurea
2016,Laurea-ammattikorkeakoulu,02629,,MP,Matkailu- ja palveluliiketoiminta
2016,Laurea-ammattikorkeakoulu,02629,,NT,Tietojenkäsittely
2016,Laurea-ammattikorkeakoulu,02629,,SF,Fysioterapia
2016,Laurea-ammattikorkeakoulu,02629,,SH,Terveysala
2016,Laurea-ammattikorkeakoulu,02629,,SK,Kauneudenhoitoala
2016,Laurea-ammattikorkeakoulu,02629,,SS,Sosiaaliala
2016,Laurea-ammattikorkeakoulu,02629,,ST,Sosiaali- ja terveysala
2016,Maanpuolustuskorkeakoulu,02358,,,
2016,Metropolia ammattikorkeakoulu,10065,,180,Rehtori
2016,Metropolia ammattikorkeakoulu,10065,,189,Talous- ja hallintopalvelut
2016,Metropolia ammattikorkeakoulu,10065,,190,Henkilöstöpalvelut
2016,Metropolia ammattikorkeakoulu,10065,,191,Tietohallintopalvelut
2016,Metropolia ammattikorkeakoulu,10065,,207,Kirjasto- ja tietopalvelut
2016,Metropolia ammattikorkeakoulu,10065,,208,Kv-tukipalvelut
2016,Metropolia ammattikorkeakoulu,10065,,209,Opintoasiainpalvelut
2016,Metropolia ammattikorkeakoulu,10065,,219,Järjestelmäylläpito
2016,Metropolia ammattikorkeakoulu,10065,,220,Käyttäjätuki
2016,Metropolia ammattikorkeakoulu,10065,,221,Tiedonhallinta- ja järjestelmäpalvelut
2016,Metropolia ammattikorkeakoulu,10065,,267,Electria
2016,Metropolia ammattikorkeakoulu,10065,,293,Taloussuunnittelu- ja seurantapalvelut
2016,Metropolia ammattikorkeakoulu,10065,,294,Kirjanpito- ja maksuliikennepalvelut
2016,Metropolia ammattikorkeakoulu,10065,,315,Kiinteistöpalvelut
2016,Metropolia ammattikorkeakoulu,10065,,319,Koulutuksen kehittämispalvelut
2016,Metropolia ammattikorkeakoulu,10065,,329,Hakijapalvelut
2016,Metropolia ammattikorkeakoulu,10065,,333,Opintotoimistot
2016,Metropolia ammattikorkeakoulu,10065,,340,Viestintäyksikkö
2016,Metropolia ammattikorkeakoulu,10065,,341,"Kirjasto- ja tietopalvelut, TeKu-tiimi"
2016,Metropolia ammattikorkeakoulu,10065,,343,"Kirjasto- ja tietopalvelut, Sote-tiimi"
2016,Metropolia ammattikorkeakoulu,10065,,344,"Kirjasto- ja tietopalvelut, Lite-tiimi"
2016,Metropolia ammattikorkeakoulu,10065,,357,Opiskeluhyvinvointitoiminta
2016,Metropolia ammattikorkeakoulu,10065,,358,Korkeakoulupalvelut
2016,Metropolia ammattikorkeakoulu,10065,,400,Liiketoimintapalvelut
2016,Metropolia ammattikorkeakoulu,10065,,402,Strategia- ja kehityspalvelut
2016,Metropolia ammattikorkeakoulu,10065,,403,Oppimistoiminta
2016,Metropolia ammattikorkeakoulu,10065,,404,TKI-toiminta
2016,Metropolia ammattikorkeakoulu,10065,,405,Liiketoiminta
2016,Metropolia ammattikorkeakoulu,10065,,406,Tuotantotalous
2016,Metropolia ammattikorkeakoulu,10065,,407,Rakentaminen ja arkkitehtuuri
2016,Metropolia ammattikorkeakoulu,10065,,408,Puhtaat teknologiat
2016,Metropolia ammattikorkeakoulu,10065,,409,Liikkuminen ja toimintakyky
2016,Metropolia ammattikorkeakoulu,10065,,410,Kiinteistö- ja talotekniikka
2016,Metropolia ammattikorkeakoulu,10065,,411,Kliinisen hoitotyön ja ensihoidon palvelut
2016,Metropolia ammattikorkeakoulu,10065,,412,Osallistuminen ja toimintakyky
2016,Metropolia ammattikorkeakoulu,10065,,413,Terveyden edistämisen palvelut
2016,Metropolia ammattikorkeakoulu,10065,,414,Musiikki
2016,Metropolia ammattikorkeakoulu,10065,,415,Tieto- ja viestintätekniikka
2016,Metropolia ammattikorkeakoulu,10065,,416,Kulttuuripalvelut
2016,Metropolia ammattikorkeakoulu,10065,,417,Sähkö- ja automaatiotekniikka
2016,Metropolia ammattikorkeakoulu,10065,,418,Kansainvälinen liiketoiminta
2016,Metropolia ammattikorkeakoulu,10065,,419,Media
2016,Metropolia ammattikorkeakoulu,10065,,420,Terveysalan tutkimuspalvelut ja palvelujohtaminen
2016,Metropolia ammattikorkeakoulu,10065,,421,Ajoneuvo- ja konetekniikka
2016,Metropolia ammattikorkeakoulu,10065,,422,Sosiaalinen hyvinvointi
2016,Metropolia ammattikorkeakoulu,10065,,423,Esittävä taide
2016,Metropolia ammattikorkeakoulu,10065,,424,Konservointi
2016,Metropolia ammattikorkeakoulu,10065,,425,Kulttuurituotanto
2016,Metropolia ammattikorkeakoulu,10065,,426,Muotoilu
2016,Metropolia ammattikorkeakoulu,10065,,427,Vaatetus
2016,Metropolia ammattikorkeakoulu,10065,,428,"Kv-liiketoiminta, hallinto"
2016,Metropolia ammattikorkeakoulu,10065,,429,"Kv-liiketoiminta, YAMK ja TKI"
2016,Metropolia ammattikorkeakoulu,10065,,430,Sähkövoimatekniikka
2016,Metropolia ammattikorkeakoulu,10065,,431,Automaatiotekniikka
2016,Metropolia ammattikorkeakoulu,10065,,432,"Sähkö- ja automaatiotekniikka, TKi"
2016,Metropolia ammattikorkeakoulu,10065,,433,Elektroniikka
2016,Metropolia ammattikorkeakoulu,10065,,434,Tietoverkkotekniikan tiimi
2016,Metropolia ammattikorkeakoulu,10065,,435,Mediatekniikan tiimi
2016,Metropolia ammattikorkeakoulu,10065,,436,"Informaatiotekniikka ja pelisovellukset, tiimi"
2016,Metropolia ammattikorkeakoulu,10065,,437,Kehitysjohtajan yksikkö
2016,Metropolia ammattikorkeakoulu,10065,,438,Näyttökeskus
2016,Mikkelin ammattikorkeakoulu,02506,10000,10000,Talous ja kulttuuri yhteiset
2016,Mikkelin ammattikorkeakoulu,02506,10000,11000,"Liiketalouden koulutusyksikkö, Kouvola"
2016,Mikkelin ammattikorkeakoulu,02506,10000,12000,"Liiketalouden koulutusyksikkö, Mikkeli"
2016,Mikkelin ammattikorkeakoulu,02506,10000,13000,Kulttuurin koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,20000,20000,Tekniikka yhteiset
2016,Mikkelin ammattikorkeakoulu,02506,20000,21000,Rakennus-  ja energiatekniikan koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,20000,22000,Informaatioteknologian koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,20000,23000,"Sähkö-, talo- ja materiaalitekniikan koulutusyksikkö"
2016,Mikkelin ammattikorkeakoulu,02506,20000,24000,Metsätalouden ja ympäristöteknologian koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,20000,25000,Logistiikan ja merenkulun koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,30000,30000,Hyvinvointi yhteiset
2016,Mikkelin ammattikorkeakoulu,02506,30000,31000,Kuntoutus- ja terveysalan koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,30000,32000,Terveysalan ja ensihoidon koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,30000,33000,Sosiaali- ja terveysalan koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,30000,34000,Sosiaalialan ja toimintakyvyn edistämisen koulutusyksikkö
2016,Mikkelin ammattikorkeakoulu,02506,30000,35000,"Matkailu-,ravitsemis- ja nuorisoalan koulutusyksikkö"
2016,Mikkelin ammattikorkeakoulu,02506,,40000,Opetuksen hallinto
2016,Mikkelin ammattikorkeakoulu,02506,,51000,Opetuksen palvelut
2016,Mikkelin ammattikorkeakoulu,02506,,70000,"Talous, henkilöstö- ja hallintopalvelut"
2016,Mikkelin ammattikorkeakoulu,02506,,60000,Kehitystoiminta
2016,Mikkelin ammattikorkeakoulu,02506,,66000,Kuitulaboratorio
2016,Mikkelin ammattikorkeakoulu,02506,,66100,3K-tehdas
2016,Mikkelin ammattikorkeakoulu,02506,,66200,Nuorisoalan tutkimus- ja kehittämiskeskus Juvenia
2016,Mikkelin ammattikorkeakoulu,02506,,66300,Mikpolis
2016,Mikkelin ammattikorkeakoulu,02506,,66900,Pienyrityskeskus
2016,Mikkelin ammattikorkeakoulu,02506,,,
2016,Mikkelin ammattikorkeakoulu,02506,,,
2016,Mikkelin ammattikorkeakoulu,02506,,,
2016,Mikkelin ammattikorkeakoulu,02506,,,
2016,Oulun seudun ammattikorkeakoulu,02471,,10200,Hallintoyksikkö
2016,Oulun seudun ammattikorkeakoulu,02471,,10210,Kehittäminen
2016,Oulun seudun ammattikorkeakoulu,02471,,10211,Viestintä
2016,Oulun seudun ammattikorkeakoulu,02471,,10212,Hallintopalvelut
2016,Oulun seudun ammattikorkeakoulu,02471,,10220,Ammatillinen opettajakoulutus
2016,Oulun seudun ammattikorkeakoulu,02471,,10230,Hoitoalat (Oulu ja Oulainen)
2016,Oulun seudun ammattikorkeakoulu,02471,,10235,Terveydenhuollon erityisalat
2016,Oulun seudun ammattikorkeakoulu,02471,,10240,Sosiaaliala ja kuntoutus
2016,Oulun seudun ammattikorkeakoulu,02471,,10250,Liiketalous
2016,Oulun seudun ammattikorkeakoulu,02471,,10260,Energia ja automaatio
2016,Oulun seudun ammattikorkeakoulu,02471,,10265,Rakentamistekniikka
2016,Oulun seudun ammattikorkeakoulu,02471,,10270,Konetekniikka
2016,Oulun seudun ammattikorkeakoulu,02471,,10275,Informaatioteknologia
2016,Oulun seudun ammattikorkeakoulu,02471,,10280,Luonnonvara-ala
2016,Oulun seudun ammattikorkeakoulu,02471,,10290,Kulttuuri
2016,Oulun yliopisto,01904,02410,24000,HUMANISTINEN TIEDEKUNTA
2016,Oulun yliopisto,01904,24000,240000,Humanistinen tiedekunta
2016,Oulun yliopisto,01904,240000,2400000,Humanistinen tiedekunta yhteiset
2016,Oulun yliopisto,01904,240000,2400001,HuTK koulutus
2016,Oulun yliopisto,01904,24000,240030,Aate- ja oppihistoria
2016,Oulun yliopisto,01904,240030,2400300,Aate- ja oppihistoria
2016,Oulun yliopisto,01904,24000,240031,Englantilainen filologia
2016,Oulun yliopisto,01904,240031,2400310,Englantilainen filologia
2016,Oulun yliopisto,01904,24000,240032,Germaaninen filologia
2016,Oulun yliopisto,01904,240032,2400320,Germaaninen filologia
2016,Oulun yliopisto,01904,24000,240033,Historia
2016,Oulun yliopisto,01904,240033,2400330,Historia
2016,Oulun yliopisto,01904,24000,240034,Informaatiotutkimus ja viestintä
2016,Oulun yliopisto,01904,240034,2400340,Informaatiotutkimus ja viestintä
2016,Oulun yliopisto,01904,240034,2400341,Tiedeviestinnän maisteriohjelma
2016,Oulun yliopisto,01904,24000,240035,Kirjallisuus ja elokuvatutkimus
2016,Oulun yliopisto,01904,240035,2400350,Kirjallisuus ja elokuvatutkimus
2016,Oulun yliopisto,01904,24000,240036,Kulttuuriantropologia
2016,Oulun yliopisto,01904,240036,2400360,Kulttuuriantropologia
2016,Oulun yliopisto,01904,24000,240037,Logopedia
2016,Oulun yliopisto,01904,240037,2400370,Logopedia
2016,Oulun yliopisto,01904,24000,240038,Pohjoismainen filologia
2016,Oulun yliopisto,01904,240038,2400380,Pohjoismainen filologia
2016,Oulun yliopisto,01904,24000,240039,Suomen kieli
2016,Oulun yliopisto,01904,240039,2400390,Suomen kieli
2016,Oulun yliopisto,01904,24000,240041,Arkeologia
2016,Oulun yliopisto,01904,240041,2400410,Arkeologia
2016,Oulun yliopisto,01904,24000,240020,Giellagas-instituutti
2016,Oulun yliopisto,01904,240020,2400200,Giellagas-instituutti
2016,Oulun yliopisto,01904,02410,24010,KASVATUSTIETEIDEN TIEDEKUNTA
2016,Oulun yliopisto,01904,24010,24011,KASVATUSTIETEIDEN TIEDEKUNTA ilman harjoittelukouluja
2016,Oulun yliopisto,01904,24011,240100,Kasvatustieteiden tiedekunta yhteiset
2016,Oulun yliopisto,01904,240100,2401000,Kasvatustieteiden tiedekunta yhteiset
2016,Oulun yliopisto,01904,240100,2401001,KTK koulutus
2016,Oulun yliopisto,01904,24011,240103,Oppiminen ja oppimisprosessit
2016,Oulun yliopisto,01904,240103,2401030,Oppiminen ja oppimisprosessit
2016,Oulun yliopisto,01904,24011,240104,"Opettajat, opettaminen ja kasvatusyhteisöt"
2016,Oulun yliopisto,01904,240104,2401040,"Opettajat, opettaminen ja kasvatusyhteisöt"
2016,Oulun yliopisto,01904,24011,240105,"Kasvatuksen arvot, aatteet ja yhteiskunnalliset kontekstit"
2016,Oulun yliopisto,01904,240105,2401050,"Kasvatuksen arvot, aatteet ja yhteiskunnalliset kontekstit"
2016,Oulun yliopisto,01904,24010,24015,Oulun yliopiston harjoittelukoulut
2016,Oulun yliopisto,01904,24015,240150,Oulun yliopiston harjoittelukoulu
2016,Oulun yliopisto,01904,240150,2401500,Oulun yliopiston harj.koulu yhteiset
2016,Oulun yliopisto,01904,24015,240151,"Oulun normaalikoulu, Linnanmaa (0-6)"
2016,Oulun yliopisto,01904,240151,2401510,"Oulun normaalikoulu, Linnanmaa (0-6)"
2016,Oulun yliopisto,01904,24015,240152,"Oulun normaalikoulu, Linnanmaa (7-9)"
2016,Oulun yliopisto,01904,240152,2401520,"Oulun normaalikoulu, Linnanmaa (7-9)"
2016,Oulun yliopisto,01904,24015,240153,"Oulun normaalikoulu, Koskela 1-6"
2016,Oulun yliopisto,01904,240153,2401530,"Oulun normaalikoulu, Koskela 1-6"
2016,Oulun yliopisto,01904,24015,240155,"Oulun normaalikoulu, lukio"
2016,Oulun yliopisto,01904,240155,2401550,"Oulun normaalikoulu, lukio"
2016,Oulun yliopisto,01904,02410,24020,LUONNONTIETEELLINEN TIEDEKUNTA
2016,Oulun yliopisto,01904,24020,240200,Luonnontieteellinen tiedekunta yhteiset
2016,Oulun yliopisto,01904,240200,2402000,Luonnontieteellinen tiedekunta yhteiset
2016,Oulun yliopisto,01904,24020,240211,Kemikaalipalvelut
2016,Oulun yliopisto,01904,240211,2402110,Kemikaalipalvelut
2016,Oulun yliopisto,01904,24020,240206,Maantiede
2016,Oulun yliopisto,01904,240206,2402060,Maantiede
2016,Oulun yliopisto,01904,24020,240213,Ekologia
2016,Oulun yliopisto,01904,240213,2402130,Ekologia
2016,Oulun yliopisto,01904,24020,240214,Genetiikka ja fysiologia
2016,Oulun yliopisto,01904,240214,2402140,Genetiikka ja fysiologia
2016,Oulun yliopisto,01904,24020,240215,Avaruusilmasto
2016,Oulun yliopisto,01904,240215,2402150,Avaruusilmasto
2016,Oulun yliopisto,01904,24020,240216,Epäorgaaninen kemia
2016,Oulun yliopisto,01904,240216,2402160,Epäorgaaninen kemia
2016,Oulun yliopisto,01904,24020,240217,Kestävä kemia
2016,Oulun yliopisto,01904,240217,2402170,Kestävä kemia
2016,Oulun yliopisto,01904,24020,240207,Matematiikka
2016,Oulun yliopisto,01904,240207,2402070,Matematiikka
2016,Oulun yliopisto,01904,24020,240218,Sovellettu ja laskennallinen matematiikka 31.7.2016 saakka
2016,Oulun yliopisto,01904,240218,2402180,Sovellettu ja laskennallinen matematiikka 31.7.2016 saakka
2016,Oulun yliopisto,01904,24020,240219,Sovellettu matematiikka ja tilastotiede
2016,Oulun yliopisto,01904,240219,2402190,Sovellettu matematiikka ja tilastotiede
2016,Oulun yliopisto,01904,24020,240220,Neurobiofysiikka
2016,Oulun yliopisto,01904,240220,2402200,Neurobiofysiikka
2016,Oulun yliopisto,01904,24020,240221,Molekylaariset järjestelmät
2016,Oulun yliopisto,01904,240221,2402210,Molekylaariset järjestelmät
2016,Oulun yliopisto,01904,24020,240222,NMR Spectroskopia
2016,Oulun yliopisto,01904,240222,2402220,NMR Spectroskopia
2016,Oulun yliopisto,01904,24020,240223,Teoreettinen fysiikka
2016,Oulun yliopisto,01904,240223,2402230,Teoreettinen fysiikka
2016,Oulun yliopisto,01904,24020,240224,Tähtitiede
2016,Oulun yliopisto,01904,240224,2402240,Tähtitiede
2016,Oulun yliopisto,01904,24020,240225,Ionosfäärifysiikka
2016,Oulun yliopisto,01904,240225,2402250,Ionosfäärifysiikka
2016,Oulun yliopisto,01904,24020,240230,Biologian ala
2016,Oulun yliopisto,01904,240230,2402300,Biologian ala
2016,Oulun yliopisto,01904,24020,240231,Fysiikan ala
2016,Oulun yliopisto,01904,240231,2402310,Fysiikan ala
2016,Oulun yliopisto,01904,24020,240232,Kemian ala
2016,Oulun yliopisto,01904,240232,2402320,Kemian ala
2016,Oulun yliopisto,01904,24020,240233,Maantieteen ala
2016,Oulun yliopisto,01904,240233,2402330,Maantieteen ala
2016,Oulun yliopisto,01904,24020,240234,Matematiikan ala
2016,Oulun yliopisto,01904,240234,2402340,Matematiikan ala
2016,Oulun yliopisto,01904,240234,2402341,OuLUMA
2016,Oulun yliopisto,01904,02410,24025,KAIVANNAISALAN TIEDEKUNTA
2016,Oulun yliopisto,01904,24025,240250,Geotieteen tutkimusryhmä
2016,Oulun yliopisto,01904,240250,2402500,Geotieteen tutkimusryhmä
2016,Oulun yliopisto,01904,240250,2402501,KaTK koulutus
2016,Oulun yliopisto,01904,24025,240251,Kaivos- ja rikastustekniikan tutkimusryhmä
2016,Oulun yliopisto,01904,240251,2402510,Kaivos- ja rikastustekniikan tutkimusryhmä
2016,Oulun yliopisto,01904,02410,24030,LÄÄKETIETEELLINEN TIEDEKUNTA
2016,Oulun yliopisto,01904,24030,240300,Lääketieteellinen tiedekunta yhteiset
2016,Oulun yliopisto,01904,240300,2403000,Lääketieteellinen tiedekunta yhteiset
2016,Oulun yliopisto,01904,240300,2403002,Lääketieteen ala
2016,Oulun yliopisto,01904,240300,2403003,Hammaslääketieteen ala
2016,Oulun yliopisto,01904,240300,2403004,Terveystieteiden ala
2016,Oulun yliopisto,01904,24030,240305,Suun terveyden tutkimusyksikkö
2016,Oulun yliopisto,01904,240305,2403050,Suun terveyden tutkimusyksikkö
2016,Oulun yliopisto,01904,24030,240309,CERH
2016,Oulun yliopisto,01904,240309,2403090,CERH
2016,Oulun yliopisto,01904,24030,240331,Medical Research Center (MRC)
2016,Oulun yliopisto,01904,240331,2403310,Medical Research Center (MRC)
2016,Oulun yliopisto,01904,24030,240332,Pohjois-Suomen syntymäkohortti
2016,Oulun yliopisto,01904,240332,2403320,Pohjois-Suomen syntymäkohortti
2016,Oulun yliopisto,01904,24030,240333,Sisätautien tutkimusyksikkö
2016,Oulun yliopisto,01904,240333,2403330,Sisätautien tutkimusyksikkö
2016,Oulun yliopisto,01904,24030,240334,ELITE
2016,Oulun yliopisto,01904,240334,2403340,ELITE
2016,Oulun yliopisto,01904,24030,240335,KNK- ja silmätautien tutkimusyksikkö 31.1.2016 saakka
2016,Oulun yliopisto,01904,240335,2403350,KNK- ja silmätautien tutkimusyksikkö 31.1.2016 saakka
2016,Oulun yliopisto,01904,24030,240336,Neurotieteen tutkimusyksikkö
2016,Oulun yliopisto,01904,240336,2403360,Neurotieteen tutkimusyksikkö
2016,Oulun yliopisto,01904,24030,240337,PEDEGO-tutkimusyksikkö
2016,Oulun yliopisto,01904,240337,2403370,PEDEGO-tutkimusyksikkö
2016,Oulun yliopisto,01904,24030,240338,"Kirurgian, anestesiologian ja tehohoidon tutkimusyksikkö"
2016,Oulun yliopisto,01904,240338,2403380,"Kirurgian, anestesiologian ja tehohoidon tutkimusyksikkö"
2016,Oulun yliopisto,01904,24030,240339,Hoitotieteen ja terveyshallintotieteen tutkimusyksikkö
2016,Oulun yliopisto,01904,240339,2403390,Hoitotieteen ja terveyshallintotieteen tutkimusyksikkö
2016,Oulun yliopisto,01904,24030,240340,"Lääketieteellisen kuvantamisen, fysiikan ja tekniikan tutkimusyksikkö"
2016,Oulun yliopisto,01904,240340,2403400,"Lääketieteellisen kuvantamisen, fysiikan ja tekniikan tutkimusyksikkö"
2016,Oulun yliopisto,01904,24030,240341,Syövän ja translationaalisen lääketieteen tutkimyksikkö
2016,Oulun yliopisto,01904,240341,2403410,Syövän ja translationaalisen lääketieteen tutkimyksikkö
2016,Oulun yliopisto,01904,24030,240342,Biolääketieteellinen tutkimusyksikkö
2016,Oulun yliopisto,01904,240342,2403420,Biolääketieteellinen tutkimusyksikkö
2016,Oulun yliopisto,01904,24030,240343,Biopankki Borealis
2016,Oulun yliopisto,01904,240343,2403430,Biopankki Borealis
2016,Oulun yliopisto,01904,02410,24040,OULUN YLIOPISTON KAUPPAKORKEAKOULU
2016,Oulun yliopisto,01904,24040,240400,Oulun yliopiston kauppakorkeakoulu
2016,Oulun yliopisto,01904,240400,2404000,Oulun yliopiston kauppakorkeakoulu yhteiset
2016,Oulun yliopisto,01904,24040,240402,Johtamisen ja kansainvälisen liiketoiminnan yksikkö
2016,Oulun yliopisto,01904,240402,2404020,Johtamisen ja kansainvälisen liiketoiminnan yksikkö
2016,Oulun yliopisto,01904,24040,240403,Taloustieteen yksikkö
2016,Oulun yliopisto,01904,240403,2404030,Taloustieteen yksikkö
2016,Oulun yliopisto,01904,24040,240404,Laskentatoimen yksikkö
2016,Oulun yliopisto,01904,240404,2404040,Laskentatoimen yksikkö
2016,Oulun yliopisto,01904,24040,240405,Markkinoinnin yksikkö
2016,Oulun yliopisto,01904,240405,2404050,Markkinoinnin yksikkö
2016,Oulun yliopisto,01904,24040,240406,Rahoituksen yksikkö
2016,Oulun yliopisto,01904,240406,2404060,Rahoituksen yksikkö
2016,Oulun yliopisto,01904,24040,240407,Martti Ahtisaari instituutti
2016,Oulun yliopisto,01904,240407,2404070,Martti Ahtisaari Instituutti
2016,Oulun yliopisto,01904,24040,240408,Executive Education
2016,Oulun yliopisto,01904,240408,2404080,Executive Education
2016,Oulun yliopisto,01904,02410,24050,TEKNILLINEN TIEDEKUNTA
2016,Oulun yliopisto,01904,24050,240500,Teknillinen tiedekunta yhteiset
2016,Oulun yliopisto,01904,240500,2405000,Teknillinen tiedekunta yhteiset
2016,Oulun yliopisto,01904,24050,240541,Tiedekuntalaboratorio
2016,Oulun yliopisto,01904,240541,2405410,Tiedekuntalaboratorio
2016,Oulun yliopisto,01904,24050,240542,FabLab TTK
2016,Oulun yliopisto,01904,240542,2405420,FabLab TTK
2016,Oulun yliopisto,01904,24050,240543,Konetekniikan ala
2016,Oulun yliopisto,01904,240543,2405430,Konetekniikan ala
2016,Oulun yliopisto,01904,24050,240544,Prosessi- ja ympäristötekniikan ala
2016,Oulun yliopisto,01904,240544,2405440,Prosessi- ja ympäristötekniikan ala
2016,Oulun yliopisto,01904,24050,240545,Tuotantotalouden ala
2016,Oulun yliopisto,01904,240545,2405450,Tuotantotalouden ala
2016,Oulun yliopisto,01904,24050,240546,Tohtorikoulutettavat
2016,Oulun yliopisto,01904,240546,2405460,Tohtorikoulutettavat
2016,Oulun yliopisto,01904,24050,240547,Opetustilat
2016,Oulun yliopisto,01904,240547,2405470,Opetustilat
